pkt_rate,byte_rate,flow_dur,src_ip_ent,dst_ip_ent,avg_pkt_size,protocol,n_flows_same_src,label
14839.1131,1379414.1121,70.3749,7.0417,0.1496,92.958,1,2,1
0.428541,17.998714,14.001,9.189825,0.0,42.0,17,1,1
4.5748,378.4706,13.8007,0.8828,0.2055,82.7296,1,4,0
87777.6444,2785787.5069,106.1627,7.6689,0.093,31.7369,1,1,1
0.208725,11.271133,19.164,9.189825,0.0,54.0,6,1,1
7.619628,320.024383,6.562,9.189825,0.0,42.0,17,1,1
0.574196,54.12751,52.247,1.5,1.5,94.267,0,1,0
41.015625,61113.28125,0.512,1.918296,1.918296,1490.0,17,2,0
0.320359,13.45507,12.486,9.189825,0.0,42.0,17,1,1
0.855303,76.138727,59.628,1.0,1.0,89.02,6,2,0
0.713436,29.964328,12.615,9.189825,0.0,42.0,17,1,1
0.693756,29.13776,10.09,9.189825,0.018204,42.0,17,1,1
0.326111,31.958838,27.598,1.905639,1.905639,98.0,1,3,0
4.4094,344.7877,17.6563,0.605,1.4634,78.1936,1,1,0
0.674657,63.89396,25.198,1.905639,1.905639,94.706,0,1,0
0.890208,87.240356,3.37,1.970951,1.970951,98.0,1,3,0
0.220313,9.253139,13.617,9.189825,0.0,42.0,17,1,1
0.18943,10.22921,10.558,9.189825,0.0,54.0,6,1,1
0.610958,59.87392,36.009,1.905639,1.905639,98.0,1,2,0
0.082781,3.476821,12.08,9.189825,0.0,42.0,17,1,1
7.953724,429.501085,2.766,9.184875,0.018258,54.0,6,1,1
0.979912,52.915238,8.164,9.184875,0.018258,54.0,6,1,1
10994.2003,12639485.0224,40.4277,2.1475,0.3616,1149.6502,17,23,1
2.0962,267.8471,27.6286,1.4181,1.0941,127.7795,1,1,0
13.654297,20300.394526,32.444,1.905639,1.905639,1486.74,17,3,0
41.035354,61142.676768,1.584,1.905639,1.905639,1490.0,17,3,0
0.280321,11.7735,10.702,9.189825,0.0,42.0,17,1,1
1.789175,96.615476,6.707,9.189825,0.0,54.0,6,1,1
0.486239,47.651464,10.283,1.905639,1.905639,98.0,1,2,0
3939.4019,4786394.3377,19.0921,2.8161,0.438,1215.0053,17,16,1
25044.3762,1115424.5924,22.5782,7.0922,0.0044,44.5379,6,8,1
0.423968,22.894291,14.152,9.189825,0.0,54.0,6,1,1
27881.1252,29408811.5787,26.0299,0.1967,0.1477,1054.7929,17,36,1
1.242117,67.074336,10.466,9.189825,0.0,54.0,6,1,1
0.698568,29.339853,11.452,9.189825,0.0,42.0,17,1,1
1.586462,105.764146,3.782,1.970951,1.970951,66.667,6,2,0
3577.6039,190071.0023,23.0523,5.0559,0.302,53.128,6,1,1
0.21257,8.927939,14.113,9.189825,0.018204,42.0,17,1,1
136599.0209,11659347.6056,54.0034,10.0151,0.2538,85.3545,1,1,1
0.135556,5.693371,7.377,9.189825,0.0,42.0,17,1,1
0.670555,62.300612,49.213,1.905639,1.905639,92.909,0,1,0
0.529614,51.902198,56.645,1.905639,1.905639,98.0,1,2,0
0.137552,5.777166,14.54,9.189825,0.0,42.0,17,1,1
22978.3686,711146.2765,70.0722,8.8456,0.2659,30.9485,1,1,1
0.132538,7.157058,7.545,9.189825,0.0,54.0,6,1,1
0.029725,1.248439,33.642,1.905639,1.905639,42.0,0,1,0
0.533333,22.4,3.75,9.189825,0.0,42.0,17,1,1
1.131222,47.511312,9.724,9.189825,0.018204,42.0,17,1,1
1.172333,49.237984,4.265,9.189825,0.0,42.0,17,1,1
0.869187,46.936115,4.602,9.184875,0.018258,54.0,6,1,1
0.461148,24.902006,13.011,9.189825,0.0,54.0,6,1,1
0.424953,22.947476,11.766,9.184875,0.018258,54.0,6,1,1
4.346344,313.10721,11.734,1.905639,1.905639,72.039,6,1,0
0.389219,21.017807,10.277,9.189825,0.0,54.0,6,1,1
0.589244,57.745875,37.336,1.5,1.5,98.0,1,1,0
1.245894,52.327557,8.829,6.491853,0.0,42.0,0,1,1
16.810127,24973.974684,19.75,1.905639,1.905639,1485.651,17,3,0
0.303444,12.744652,13.182,9.189825,0.0,42.0,17,1,1
51630.4859,2526642.1192,64.3677,9.4063,0.1411,48.937,1,1,1
3.6878,434.3412,16.0451,0.3816,1.361,117.7795,1,3,0
4.002381,40648.693582,48.721,1.918296,1.918296,10156.128,6,1,0
4.308827,44268.589152,59.645,1.970951,1.970951,10273.93,6,2,0
7.157464,300.613497,1.956,9.189825,0.0,42.0,17,1,1
4.423267,45095.604058,58.554,1.970951,1.970951,10195.089,6,2,0
1.859724,78.108395,3.764,9.184875,0.018258,42.0,17,1,1
0.620925,60.850667,41.873,1.970951,1.970951,98.0,1,2,0
27138.9158,1523842.2184,76.8826,8.1449,0.3022,56.1497,6,7,1
2.657555,143.507973,2.634,9.184875,0.018258,54.0,6,1,1
3.067485,128.834356,2.608,9.189825,0.0,42.0,17,1,1
0.519787,50.939081,57.716,1.970951,1.970951,98.0,1,2,0
0.774327,32.521724,11.623,9.189825,0.0,42.0,17,1,1
13.335377,560.085837,6.524,9.189825,0.0,42.0,17,1,1
0.081546,3.424937,12.263,9.189825,0.0,42.0,17,1,1
92978.6685,3461198.1508,89.0238,8.7924,0.0837,37.2257,1,2,1
6.01557,431.469686,8.478,1.970951,1.970951,71.725,6,2,0
0.577491,54.198571,46.754,1.918296,1.918296,93.852,0,1,0
4.066418,219.586581,2.951,9.189825,0.0,54.0,6,1,1
2.421308,101.694915,3.717,9.184875,0.018258,42.0,17,1,1
4.87988,349.380631,10.656,1.970951,1.970951,71.596,6,2,0
0.601612,32.487065,8.311,9.184875,0.018258,54.0,6,1,1
26152.9954,1399441.3534,24.7969,6.6496,0.2408,53.5098,6,6,1
16.975938,25220.534258,19.616,1.970951,1.970951,1485.664,17,3,0
0.768443,67.445618,50.752,1.905639,1.905639,87.769,6,2,0
0.621056,56.690018,40.254,1.918296,1.918296,91.28,0,1,0
146756.048,11672887.6289,17.525,10.1816,0.0539,79.5394,1,2,1
80642.326,7185328.137,56.0918,9.6553,0.1804,89.1012,1,2,1
0.055857,2.569402,17.903,1.970951,1.970951,46.0,17,3,0
0.666556,65.322446,30.005,1.905639,1.905639,98.0,1,2,0
4.342139,45562.479561,55.042,1.970951,1.970951,10493.096,6,2,0
42092.9982,1520850.1051,35.7584,7.2299,0.2267,36.1307,1,2,1
0.074096,3.112033,13.496,9.189825,0.0,42.0,17,1,1
2.9909,292.2021,3.2613,1.1868,0.1218,97.6977,1,2,0
93593.5568,8616165.5461,51.541,8.5308,0.0226,92.0594,1,1,1
0.040555,1.86552,24.658,1.918296,1.918296,46.0,17,2,0
0.387911,34.065663,56.714,1.905639,1.905639,87.818,0,1,0
0.526759,22.123894,9.492,9.189825,0.0,42.0,17,1,1
2.395,261.0883,16.4942,1.0426,0.5364,109.012,1,1,0
9672.2579,450835.5873,70.0281,9.1948,0.2559,46.6112,6,1,1
3.817737,271.845314,44.529,1.905639,1.905639,71.206,6,1,0
1.514005,81.756245,2.642,9.184875,0.018258,54.0,6,1,1
0.817528,80.117724,6.116,1.5,1.5,98.0,1,1,0
0.810701,79.448723,7.401,1.970951,1.970951,98.0,1,3,0
0.595593,32.162001,1.679,9.189825,0.0,54.0,6,1,1
0.046774,2.151594,42.759,1.905639,1.905639,46.0,17,3,0
15.133162,22474.502244,58.613,1.0,1.0,1485.116,17,2,0
0.119175,5.005363,8.391,9.189825,0.0,42.0,17,1,1
0.056567,2.375834,17.678,1.918296,1.918296,42.0,0,1,0
3.925056,40482.168593,32.611,1.970951,1.970951,10313.781,6,2,0
4.510193,189.428108,5.543,9.189825,0.0,42.0,17,1,1
0.503018,49.295775,41.748,1.970951,1.970951,98.0,1,3,0
4196.9811,316336.383,18.9473,9.5462,0.236,75.3724,1,2,1
31314.8409,1716755.1655,64.0261,5.9323,0.4244,54.8224,6,2,1
0.613121,25.751073,6.524,9.189825,0.0,42.0,17,1,1
13.211261,19641.715376,33.532,1.970951,1.970951,1486.74,17,3,0
35535.7074,21778901.4164,43.4492,2.9024,0.3895,612.8737,17,47,1
0.128692,6.94936,15.541,9.189825,0.0,54.0,6,1,1
0.038886,2.09986,25.716,9.189825,0.036404,54.0,6,1,1
0.582524,57.087379,36.05,1.970951,1.970951,98.0,1,3,0
0.576291,56.476555,52.057,1.905639,1.905639,98.0,1,2,0
10345.238,574745.231,69.1815,9.6502,0.0917,55.5565,1,1,1
0.057361,2.638598,34.867,1.970951,1.970951,46.0,17,3,0
0.993049,97.318769,7.049,1.891061,1.974938,98.0,1,3,0
5.591398,234.83871,2.325,9.189825,0.0,42.0,17,1,1
0.519167,50.878398,59.711,1.905639,1.905639,98.0,1,3,0
1.521905,63.919991,9.199,9.189825,0.018204,42.0,17,1,1
1.199171,50.365202,9.173,9.189825,0.018204,42.0,17,1,1
0.065917,2.768501,45.512,1.970951,1.970951,42.0,0,1,0
1.064128,86.41837,17.855,1.905639,1.905639,81.211,6,2,0
0.635151,62.244805,22.042,1.970951,1.970951,98.0,1,2,0
6.284298,263.94052,11.298,9.184875,0.018258,42.0,17,1,1
27990.8024,1456752.2458,45.8661,5.1445,0.0164,52.044,6,5,1
9.504413,513.238289,1.473,9.189825,0.0,54.0,6,1,1
152794.5613,13757247.5961,52.6624,7.5276,0.0837,90.0375,1,1,1
30668.8328,1233114.1291,64.553,5.154,0.4932,40.2074,6,4,1
6.114338,256.802201,3.271,9.189825,0.0,42.0,17,1,1
82532.7078,2444178.4133,17.3495,8.2615,0.2351,29.6147,1,1,1
0.725163,68.358714,20.685,1.905639,1.905639,94.267,0,1,0
48599.7736,27792872.3872,9.6208,2.4945,0.3148,571.8725,17,15,1
0.153752,6.457565,6.504,9.189825,0.0,42.0,17,1,1
0.536257,50.328706,50.349,1.905639,1.905639,93.852,0,1,0
143406.906,8940476.673,80.9875,9.248,0.0115,62.3434,1,2,1
0.574933,54.19701,26.09,1.0,1.0,94.267,0,1,0
0.574185,56.270096,8.708,1.905639,1.905639,98.0,1,3,0
0.713089,69.882697,28.047,1.970951,1.970951,98.0,1,2,0
77117.4529,4947510.5993,73.9648,9.5149,0.0468,64.1555,1,1,1
0.587372,31.718062,6.81,9.189825,0.0,54.0,6,1,1
1.028278,43.187661,7.78,9.189825,0.0,42.0,17,1,1
19.58617,29119.5508,22.618,1.970951,1.970951,1486.74,17,3,0
3.080082,166.324435,1.948,9.184875,0.018258,54.0,6,1,1
3.731619,267.974581,27.066,1.974938,1.891061,71.812,6,2,0
47145.6602,4154296.3674,4.7975,10.4114,0.0406,88.1162,1,2,1
37842.1325,3708349.9413,96.4736,7.7517,0.0561,97.9953,1,2,1
0.07725,3.244496,12.945,9.189825,0.0,42.0,17,1,1
93612.2547,3740350.7992,11.0533,7.2139,0.1498,39.9558,1,1,1
0.572912,54.140184,55.855,1.918296,1.918296,94.5,0,1,0
0.614455,57.426598,60.216,1.918296,1.918296,93.459,0,1,0
0.85197,46.00639,4.695,9.184875,0.018258,54.0,6,1,1
0.361751,35.451586,16.586,1.905639,1.905639,98.0,1,3,0
161538.5938,8210048.7694,45.3052,9.975,0.2539,50.8241,1,2,1
1.120566,103.757397,28.557,1.970951,1.970951,92.594,6,3,0
10067.5676,695560.0782,93.4983,9.6625,0.045,69.0892,1,1,1
152226.1743,11847186.2179,87.6316,9.8754,0.1937,77.8262,1,1,1
3.574555,193.02597,13.708,9.189825,0.0,54.0,6,1,1
6.55308,275.229358,3.815,9.184875,0.018258,42.0,17,1,1
15692.7395,903086.096,69.8506,9.1081,0.1894,57.548,6,3,1
0.474777,44.866469,33.7,1.905639,1.905639,94.5,0,1,0
89179.5379,3351662.2893,3.4297,9.9739,0.2934,37.5833,1,1,1
0.43592,40.500911,25.234,1.905639,1.905639,92.909,0,1,0
32353.4367,2341513.135,95.2298,7.157,0.1868,72.3729,1,2,1
0.509647,21.405169,13.735,9.189825,0.018204,42.0,17,1,1
91957.0691,6377103.696,87.5507,9.3352,0.2331,69.3487,1,1,1
63084.4492,4935448.0991,31.2491,8.2744,0.1699,78.2356,1,2,1
0.954822,77.591839,19.899,1.970951,1.970951,81.263,6,3,0
4.9882,550.125,12.3725,0.8586,0.73,110.2848,1,3,0
0.631053,61.843224,36.447,1.905639,1.905639,98.0,1,3,0
0.314878,17.003411,19.055,9.189825,0.0,54.0,6,1,1
3.677278,260.922064,18.22,1.970951,1.970951,70.955,6,2,0
1.473543,61.888814,7.465,9.189825,0.0,42.0,17,1,1
0.863931,36.285097,9.26,9.189825,0.018204,42.0,17,1,1
0.581068,53.795689,53.35,1.918296,1.918296,92.581,0,1,0
14.921342,22232.799946,14.811,1.905639,1.905639,1490.0,17,3,0
3477.0917,2094908.0233,34.7566,1.308,0.3956,602.4886,17,4,1
0.562114,55.087128,49.812,1.970951,1.970951,98.0,1,3,0
0.138812,7.495836,14.408,9.189825,0.0,54.0,6,1,1
4.017857,168.75,2.24,9.189825,0.0,42.0,17,1,1
0.91721,75.259474,20.715,1.905639,1.905639,82.053,6,2,0
1.449275,60.869565,2.07,9.189825,0.0,42.0,17,1,1
86630.6984,5624718.7722,55.4538,9.4956,0.0821,64.9275,1,1,1
0.073233,3.954595,13.655,9.189825,0.0,54.0,6,1,1
0.07286,3.060109,13.725,1.811278,1.811278,42.0,0,1,0
0.154083,6.471495,6.49,9.189825,0.0,42.0,17,1,1
5.426357,293.023256,2.58,9.184875,0.018258,54.0,6,1,1
0.406669,17.080114,7.377,9.189825,0.0,42.0,17,1,1
5557.9045,315899.432,88.7308,6.9042,0.3699,56.8379,6,1,1
14.30046,21245.580835,46.502,1.970951,1.970951,1485.657,17,3,0
4.468085,46809.432624,14.1,1.891061,1.974938,10476.397,6,2,0
26.178983,1413.665058,5.386,9.189825,0.0,54.0,6,1,1
146118.1681,14296880.5279,104.7943,10.2431,0.2392,97.8446,1,1,1
39434.5603,1902164.0503,61.4801,9.033,0.2054,48.236,6,7,1
0.783085,76.742365,1.277,1.905639,1.905639,98.0,1,2,0
0.367999,15.455951,13.587,9.189825,0.0,42.0,17,1,1
0.095942,4.02955,10.423,9.189825,0.0,42.0,17,1,1
0.643756,63.088046,40.388,1.905639,1.905639,98.0,1,3,0
4.353234,182.835821,3.216,9.189825,0.0,42.0,17,1,1
2.3744,195.4746,10.4704,1.3229,0.2426,82.3257,1,1,0
0.865426,84.81177,2.311,2.0,2.0,98.0,1,1,0
80672.9684,7184050.3402,89.626,8.6104,0.1783,89.0515,1,1,1
0.078341,3.290333,38.294,1.970951,1.970951,42.0,0,1,0
4.426365,47300.293896,55.802,1.970951,1.970951,10686.036,6,2,0
1.390337,128.432395,11.508,1.905639,1.905639,92.375,6,3,0
0.076034,7.451338,13.152,1.459148,1.459148,98.0,1,1,0
0.284192,11.936057,14.075,9.189825,0.018204,42.0,17,1,1
3.269806,176.569507,10.704,9.189825,0.0,54.0,6,1,1
40.40404,2676.767677,0.099,1.5,1.5,66.25,6,2,0
0.532134,49.44005,41.343,1.905639,1.905639,92.909,0,1,0
1.34499,72.629455,2.974,9.184875,0.018258,54.0,6,1,1
0.614251,25.798526,9.768,9.189825,0.0,42.0,17,1,1
38790.8361,1849000.5104,24.2581,6.8907,0.1524,47.6659,6,3,1
0.062426,2.621887,48.057,1.970951,1.970951,42.0,0,1,0
16184.8774,826165.3051,48.4188,5.4025,0.3306,51.0455,6,6,1
7.503411,405.184175,4.398,9.189825,0.0,54.0,6,1,1
91955.9465,111413162.2998,31.7107,1.2221,0.2176,1211.5928,17,41,1
0.368766,15.488153,10.847,9.189825,0.0,42.0,17,1,1
5.988024,323.353293,3.841,9.189825,0.0,54.0,6,1,1
0.664848,65.155093,43.619,1.905639,1.905639,98.0,1,2,0
4.0748,489.1647,14.1737,1.2822,1.3171,120.0462,1,3,0
0.058703,2.465512,17.035,9.189825,0.0,42.0,17,1,1
0.133227,5.595524,7.506,9.189825,0.0,42.0,17,1,1
1.457062,134.413988,10.981,1.905639,1.905639,92.25,6,3,0
1.846154,77.538462,3.25,9.189825,0.0,42.0,17,1,1
0.616143,25.878004,8.115,9.189825,0.0,42.0,17,1,1
14.834148,22038.457249,44.829,1.905639,1.905639,1485.657,17,3,0
0.529017,51.843623,56.709,1.905639,1.905639,98.0,1,3,0
4.040301,283.588196,19.553,1.905639,1.905639,70.19,6,2,0
0.135962,5.710401,7.355,9.189825,0.0,42.0,17,1,1
1.050893,102.987539,6.661,1.5,1.5,98.0,1,2,0
0.056783,2.612004,35.222,1.918296,1.918296,46.0,17,2,0
15615.6136,845367.5625,39.2643,6.6698,0.247,54.136,6,9,1
11.130137,467.465753,1.168,9.189825,0.0,42.0,17,1,1
0.931862,83.979424,26.828,1.918296,1.918296,90.12,6,2,0
60668.5232,1886557.8559,74.3105,7.4262,0.2596,31.0962,1,1,1
0.671077,65.765507,20.862,1.970951,1.970951,98.0,1,2,0
0.606328,59.42013,18.142,1.970951,1.970951,98.0,1,2,0
2.924244,122.81824,10.943,9.189825,0.0,42.0,17,1,1
34183.4114,1376481.3651,89.0405,6.3777,0.031,40.2675,6,3,1
8.198961,442.743919,3.659,9.189825,0.0,54.0,6,1,1
1.480285,62.171982,7.431,9.184875,0.018258,42.0,17,1,1
2.451809,102.975989,11.828,9.189825,0.0,42.0,17,1,1
35494.5527,1315593.3252,18.6495,8.5848,0.1546,37.0647,1,2,1
27389.7641,1100396.9422,60.5369,7.4415,0.2798,40.1755,1,1,1
2.442002,102.564103,1.638,9.189825,0.0,42.0,17,1,1
36487.7103,1476012.1382,8.2281,7.0889,0.3956,40.4523,6,6,1
73.500967,3087.040619,1.551,9.189825,0.0,42.0,17,1,1
1.897533,102.466793,1.054,9.189825,0.0,54.0,6,1,1
1.446829,78.128768,4.147,9.184875,0.018258,54.0,6,1,1
0.77829,69.554531,48.825,1.918296,1.918296,89.368,6,2,0
15839.0765,798738.328,71.998,5.4099,0.2913,50.4283,6,4,1
2.245173,94.297261,2.227,9.189825,0.0,42.0,17,1,1
4.318322,44025.726529,59.977,1.970951,1.970951,10195.1,6,2,0
0.565451,55.414193,17.685,1.970951,1.970951,98.0,1,3,0
0.629216,61.663143,39.732,1.5,1.5,98.0,1,1,0
152925.3462,14568622.3583,4.1285,7.3025,0.2398,95.2662,1,1,1
40046.5418,2299795.8376,26.6993,9.0335,0.3253,57.4281,6,7,1
71717.8703,5656123.58,66.9595,9.3965,0.1547,78.8663,1,2,1
51886.9671,3102287.8371,41.3479,8.8522,0.1348,59.7893,1,2,1
139917.3173,5329718.0247,102.7562,8.9046,0.0024,38.0919,1,1,1
0.624777,61.228133,22.408,1.970951,1.970951,98.0,1,2,0
6488.5898,6999708.9866,23.2248,0.5045,0.3159,1078.772,17,48,1
1.858736,100.371747,7.532,9.184875,0.018258,54.0,6,1,1
0.784237,32.937947,10.201,9.189825,0.0,42.0,17,1,1
28396.0983,1602897.0683,64.9607,8.4197,0.0142,56.4478,6,6,1
3.5059,435.5052,19.8448,1.0701,1.1945,124.2199,1,3,0
13.319652,19762.414574,51.653,1.918296,1.918296,1483.703,17,2,0
0.158378,6.651885,6.314,1.970951,1.970951,42.0,0,1,0
78559.7327,7680072.0245,51.5759,9.4311,0.2158,97.7609,1,2,1
14.573327,21666.754392,30.398,1.905639,1.905639,1486.74,17,2,0
0.527593,22.158911,9.477,9.189825,0.018204,42.0,17,1,1
1.416832,59.506942,10.587,9.189825,0.0,42.0,17,1,1
61052.7893,67667970.3508,23.8394,1.6344,0.4647,1108.3518,17,2,1
0.452899,24.456522,13.248,9.189825,0.0,54.0,6,1,1
81979.5321,2768952.8935,37.5892,10.288,0.1646,33.7761,1,1,1
102476.5389,9468986.6593,20.9224,8.0252,0.2193,92.4015,1,2,1
146522.44,12505076.7941,11.0898,10.218,0.0178,85.3458,1,1,1
12939.9866,658574.1185,17.5599,7.4897,0.1136,50.8945,6,3,1
46951.3304,60332753.2005,57.3039,2.5986,0.1741,1285.0063,17,16,1
187328.408,18314293.9444,115.2507,9.1897,0.1154,97.7657,1,2,1
1.821494,76.502732,1.098,9.189825,0.0,42.0,17,1,1
13.465641,19981.296663,52.504,1.970951,1.970951,1483.873,17,3,0
120967.5494,10555976.9586,53.6112,10.2334,0.1917,87.2629,1,1,1
0.619344,60.69573,58.126,1.974938,1.891061,98.0,1,2,0
0.830392,44.841187,9.634,9.189825,0.0,54.0,6,1,1
0.259943,14.036912,11.541,9.184875,0.018258,54.0,6,1,1
90517.455,8954207.2251,19.5926,10.1125,0.2314,98.9224,1,2,1
4.282983,304.933078,13.075,1.918296,1.918296,71.196,6,1,0
37644.8431,48172757.9713,46.1556,2.2402,0.3232,1279.6642,17,6,1
0.133738,13.106277,22.432,1.905639,1.905639,98.0,0,1,0
0.326122,13.697141,9.199,9.189825,0.018204,42.0,17,1,1
0.6642,65.091565,42.156,1.970951,1.970951,98.0,1,3,0
1.502253,63.094642,7.988,9.189825,0.0,42.0,17,1,1
2421.200224,101690.409422,3.566,9.189825,0.0,42.0,17,1,1
0.05728,2.405774,17.458,1.918296,1.918296,42.0,0,1,0
24.03238,2355.173286,15.812,9.178952,0.036567,98.0,1,2,1
0.113848,6.906759,26.351,1.0,1.0,60.667,0,1,0
0.216896,9.109641,18.442,9.189825,0.0,42.0,17,1,1
0.349345,18.864629,11.45,9.184875,0.018258,54.0,6,1,1
14.672686,21862.302483,15.062,1.970951,1.970951,1490.0,17,3,0
0.345829,18.674782,14.458,9.189825,0.0,54.0,6,1,1
14.270988,21217.254043,31.042,1.918296,1.918296,1486.74,17,2,0
0.147406,6.191038,13.568,9.189825,0.0,42.0,17,1,1
0.229305,9.630819,8.722,9.189825,0.018204,42.0,17,1,1
23876.22,18152142.5228,15.7771,2.0988,0.1274,760.2603,17,31,1
15.160849,22540.246407,29.22,1.905639,1.905639,1486.74,17,2,0
21550.2944,16713744.069,32.9959,2.7951,0.1141,775.5692,17,40,1
2.965951,124.569937,8.429,9.189825,0.0,42.0,17,1,1
0.056268,2.363268,35.544,1.918296,1.918296,42.0,0,1,0
0.297571,26.598302,43.687,1.0,1.0,89.385,0,1,0
0.308758,30.258328,29.149,1.905639,1.905639,98.0,1,2,0
0.525164,51.466083,45.7,1.811278,1.811278,98.0,1,3,0
0.053487,2.24647,18.696,1.970951,1.970951,42.0,0,1,0
65549.9613,38183924.0385,47.6548,0.9018,0.0845,582.5163,17,42,1
0.688181,67.441776,27.609,1.970951,1.970951,98.0,1,3,0
0.980873,52.967141,2.039,9.184875,0.018258,54.0,6,1,1
0.697289,29.28615,11.473,9.189825,0.0,42.0,17,1,1
87218.2906,3642201.3493,24.7551,9.6907,0.0797,41.7596,1,1,1
3.120264,131.051083,11.217,9.184875,0.018258,42.0,17,1,1
1.4375,161.8288,18.6217,0.6446,1.4665,112.5734,1,2,0
140236.1439,7332359.567,92.9128,10.2955,0.1589,52.2858,1,1,1
2.297342,124.056449,9.141,9.189825,0.0,54.0,6,1,1
68438.6947,2174446.0666,96.9857,7.5587,0.1007,31.7722,1,2,1
77193.5322,7209627.4175,78.4779,8.4584,0.0943,93.3968,1,1,1
27669.31,1508024.3227,67.8797,7.6233,0.4304,54.5017,6,4,1
108813.8146,7651100.7405,32.6874,7.9146,0.2955,70.3137,1,2,1
0.898399,83.469454,12.244,1.918296,1.918296,92.909,0,1,0
4.132231,173.553719,0.484,9.189825,0.0,42.0,17,1,1
0.09771,7.751686,30.703,1.0,1.0,79.333,0,1,0
37709.3801,2033835.2606,52.456,6.8556,0.4322,53.9345,6,1,1
108.695652,7217.391304,0.046,1.974938,1.891061,66.4,6,2,0
0.28423,23.513604,38.701,1.918296,1.918296,82.727,0,1,0
0.066394,2.788567,30.123,1.970951,1.970951,42.0,0,1,0
189665.6021,14901532.945,59.4366,9.9819,0.107,78.5674,1,2,1
0.076196,3.200244,13.124,9.189825,0.0,42.0,17,1,1
44918.5224,4308471.6833,86.6536,8.8472,0.162,95.9175,1,1,1
43619.4182,2061742.5909,68.9742,8.6977,0.483,47.2666,6,8,1
3.461058,246.554302,48.829,1.918296,1.918296,71.237,6,1,0
3.218309,231.00304,16.779,1.905639,1.905639,71.778,6,2,0
1.022897,42.961681,12.709,9.189825,0.0,42.0,17,1,1
0.546179,53.525494,56.758,1.970951,1.970951,98.0,1,3,0
0.564234,55.294886,33.674,1.970951,1.970951,98.0,1,3,0
37.485862,3669.73663,43.323,9.187352,0.0,97.897,0,1,1
4.979157,50958.314034,25.908,1.970951,1.970951,10234.326,6,2,0
1.315913,71.05931,10.639,9.189825,0.0,54.0,6,1,1
0.734844,30.863442,8.165,9.189825,0.0,42.0,17,1,1
1.544203,137.8201,7.771,1.905639,1.905639,89.25,6,1,0
0.309885,30.368764,9.681,1.970951,1.970951,98.0,1,2,0
1.118747,46.987374,12.514,9.189825,0.0,42.0,17,1,1
2.3919,162.0855,20.3664,0.7942,0.0675,67.7635,1,4,0
4.557834,44052.693013,17.991,1.918296,1.918296,9665.268,6,1,0
165963.6296,8889502.5994,88.3905,9.4441,0.1186,53.563,1,2,1
0.756372,31.767642,13.221,9.189825,0.018204,42.0,17,1,1
15043.9162,741077.0836,49.539,7.8133,0.0843,49.2609,1,2,1
1.12473,103.68177,43.566,1.905639,1.905639,92.184,6,2,0
3.2137,269.9067,24.6612,0.3429,0.646,83.9863,1,3,0
0.138696,5.825243,7.21,1.970951,1.970951,42.0,0,1,0
0.610907,59.868933,54.018,1.905639,1.905639,98.0,1,2,0
84253.3226,47252787.4511,55.5557,1.7515,0.2342,560.8418,17,31,1
0.403714,16.955995,7.431,9.184875,0.018258,42.0,17,1,1
1.1107,46.649389,13.505,9.189825,0.0,42.0,17,1,1
1.757707,73.823688,7.396,9.189825,0.0,42.0,17,1,1
7.315522,395.038168,3.144,9.184875,0.018258,54.0,6,1,1
1.938924,179.108095,8.252,1.905639,1.905639,92.375,6,2,0
0.669344,28.11245,7.47,9.184875,0.018258,42.0,17,1,1
0.039034,1.795542,25.619,1.970951,1.970951,46.0,17,3,0
0.075449,3.168855,13.254,9.189825,0.0,42.0,17,1,1
2.3493,237.8552,10.2146,1.407,0.4267,101.2434,1,4,0
0.348068,31.944928,51.714,1.918296,1.918296,91.778,0,1,0
191829.2774,18036262.4636,61.2835,9.4737,0.2167,94.0225,1,2,1
6.897543,289.696796,6.959,9.189825,0.0,42.0,17,1,1
0.055021,2.530949,18.175,1.905639,1.905639,46.0,17,3,0
0.366331,35.900471,35.487,1.970951,1.970951,98.0,1,2,0
2.230898,120.468489,5.379,9.189825,0.0,54.0,6,1,1
4.316498,44347.45293,59.539,1.918296,1.918296,10273.942,6,1,0
12.288136,111975.847458,2.36,1.918296,1.918296,9112.517,6,2,0
0.513182,50.291872,15.589,1.905639,1.905639,98.0,1,2,0
7166.8899,433077.8967,98.2669,8.138,0.1413,60.4276,1,1,1
3.6467,463.2591,4.7285,0.9121,0.7512,127.0339,1,2,0
157517.8025,5370762.691,39.0892,8.6259,0.2244,34.0962,1,2,1
0.294985,15.929204,10.17,9.189825,0.0,54.0,6,1,1
0.696933,29.271207,10.044,9.189825,0.018204,42.0,17,1,1
14.627703,21747.597821,30.285,1.918296,1.918296,1486.74,17,2,0
0.169616,7.123876,17.687,9.189825,0.0,42.0,17,1,1
47852.0642,2024096.5923,81.3311,6.663,0.1822,42.299,6,7,1
0.397583,16.698473,12.576,9.189825,0.0,42.0,17,1,1
0.949968,51.29829,3.158,9.189825,0.0,54.0,6,1,1
83030.4096,4094774.7538,66.9312,8.0071,0.2949,49.3166,1,1,1
20.408163,142353.383459,0.931,1.918296,1.918296,6975.316,6,2,0
0.072474,3.913611,13.798,9.189825,0.0,54.0,6,1,1
0.885112,37.174721,11.298,9.184875,0.018258,42.0,17,1,1
0.519519,21.819801,13.474,9.189825,0.0,42.0,17,1,1
29639.3842,1273924.3977,67.2637,6.6738,0.4351,42.9808,6,5,1
